timestamp,x,y,z
0,0.66,2.13,7.51
10,0.6,2.0,7.7
20,0.57,1.77,8.26
30,0.49,1.48,9.14
40,0.51,1.14,9.44
50,0.66,0.98,9.07
60,0.76,1.19,8.63
70,0.95,1.32,8.32
80,1.14,1.48,8.03
90,1.32,1.18,7.82
100,1.5,0.51,7.76
110,1.66,-0.57,7.52
120,1.88,-1.98,7.09
130,2.04,-3.56,6.53
140,2.23,-4.94,6.06
150,2.57,-5.43,5.64
160,2.84,-5.98,5.5
170,3.12,-6.43,5.88
180,3.38,-6.77,6.3
190,3.62,-6.76,7.45
200,3.71,-6.33,9.29
210,3.65,-5.91,10.05
220,3.8,-5.71,10.62
230,3.71,-5.49,11.02
240,3.83,-5.4,10.63
250,3.89,-5.35,9.97
260,4.0,-5.29,9.52
270,4.14,-5.28,9.82
280,4.29,-4.91,11.1
290,4.2,-4.3,12.84
300,4.1,-3.52,14.66
310,4.06,-2.79,15.86
320,3.98,-2.18,16.36
330,3.88,-1.83,16.47
340,3.88,-1.42,16.24
350,3.87,-0.49,15.8
360,3.84,0.17,15.59
370,3.78,1.23,15.64
380,3.76,1.53,15.64
390,3.69,1.67,15.67
400,3.72,1.95,15.42
410,3.8,1.74,14.77
420,3.74,1.98,14.31
430,3.7,2.22,13.9
440,3.69,2.36,14.0
450,3.64,2.22,15.19
460,3.59,2.62,15.74
470,3.73,3.26,15.41
480,3.96,3.65,14.49
490,4.06,4.39,13.33
500,4.08,4.73,12.03
510,3.91,4.81,10.64
520,3.68,4.72,9.07
530,3.42,4.79,8.13
540,3.03,4.87,7.51
550,2.77,4.53,6.4
560,2.49,4.62,5.37
570,2.17,4.77,4.29
580,1.92,4.53,4.21
590,1.67,4.07,4.78
600,1.65,3.56,5.2
610,1.63,3.06,5.64
620,1.51,2.87,6.13
630,1.49,2.59,6.63
640,1.47,2.15,6.9
650,1.44,1.28,7.16
660,1.42,0.19,7.37
670,1.41,-0.46,7.16
680,1.28,-0.65,6.86
690,1.27,-1.19,7.11
700,1.17,-1.88,7.61
710,1.23,-2.86,7.89
720,1.22,-3.72,7.76
730,1.2,-4.61,7.72
740,1.23,-5.14,7.59
750,1.25,-5.52,7.58
760,1.3,-5.87,7.27
770,1.2,-6.07,6.92
780,1.32,-6.44,6.64
790,1.41,-6.88,6.59
800,1.53,-6.98,6.87
810,1.73,-6.58,7.28
820,1.9,-6.67,7.98
830,2.1,-6.96,8.93
840,2.18,-6.95,10.26
850,2.23,-6.79,11.57
860,2.11,-6.1,12.73
870,1.94,-5.54,13.54
880,1.8,-5.1,13.54
890,1.77,-4.83,13.61
900,1.52,-4.54,14.2
910,1.45,-4.19,14.71
920,1.35,-3.82,14.4
930,1.43,-3.61,14.04
940,1.37,-2.84,14.38
950,1.3,-2.07,14.92
960,1.1,-1.66,15.24
970,1.07,-1.32,15.4
980,1.1,-0.18,15.32
990,1.3,0.18,14.88
1000,1.33,1.2,14.69
