timestamp,x,y,z
0,9.8,11.96,4.21
10,10.11,10.29,1.88
20,10.25,8.55,-0.18
30,10.4,6.47,-1.91
40,10.24,4.06,-3.25
50,10.01,1.77,-3.9
60,9.94,-0.95,-4.49
70,9.78,-3.79,-5.08
80,9.76,-7.18,-5.09
90,9.69,-11.77,-5.5
100,9.38,-16.6,-5.4
110,9.5,-20.65,-5.52
120,10.89,-24.3,-4.08
130,13.25,-25.31,-0.69
140,15.92,-24.82,4.8
150,18.81,-21.73,11.59
160,19.22,-16.62,15.97
170,17.74,-11.13,16.53
180,17.34,-9.03,17.74
190,16.55,-6.36,20.46
200,16.25,-2.91,25.06
210,13.92,0.53,26.66
220,13.66,1.92,26.58
230,13.01,2.46,24.03
240,12.15,3.44,20.78
250,12.16,4.17,18.57
260,12.77,5.87,19.04
270,12.88,9.28,20.42
280,12.51,13.24,20.43
290,11.87,15.54,19.12
300,12.26,16.37,18.51
310,12.46,17.83,17.16
320,12.34,19.92,13.77
330,12.18,22.63,10.29
340,12.11,24.28,7.79
350,13.11,24.08,7.62
360,14.07,21.91,5.88
370,15.12,19.41,4.03
380,16.24,17.11,0.83
390,16.19,13.86,-1.57
400,17.21,11.97,-4.36
410,15.97,9.08,-7.18
420,14.88,5.99,-7.46
430,14.76,5.04,-5.49
440,14.62,3.68,-5.46
450,14.72,1.79,-6.9
460,14.76,-1.31,-8.13
470,14.49,-4.98,-8.53
480,14.54,-9.29,-8.57
490,14.65,-15.14,-8.41
500,15.06,-22.54,-7.11
510,17.12,-27.43,-4.84
520,20.56,-28.11,-1.06
530,24.02,-26.63,3.17
540,29.47,-21.31,7.32
550,31.27,-16.8,15.3
560,30.9,-10.78,26.27
570,26.61,-2.03,33.65
580,22.18,3.29,37.95
590,19.08,3.49,36.21
600,15.51,2.86,32.02
610,13.75,4.44,30.38
620,14.7,4.56,29.76
630,14.85,8.79,25.82
640,-14.36,7.59,10.36
650,10.66,-3.34,3.16
660,5.94,5.1,17.81
670,18.23,12.64,30.23
680,33.13,17.39,55.73
690,29.31,27.78,33.77
700,29.5,32.25,8.79
710,23.1,31.7,-11.82
720,5.42,20.2,-44.74
730,3.89,19.45,-38.65
740,3.87,14.52,-12.35
750,6.09,13.55,6.96
760,6.87,13.84,10.16
770,6.97,11.78,3.68
780,7.82,7.81,1.04
790,8.67,5.66,2.11
800,9.91,6.02,1.71
810,10.66,8.4,-2.23
820,12.2,8.25,-6.23
830,10.17,6.68,-6.21
840,9.24,4.3,-3.43
850,8.53,1.04,-1.96
860,8.0,-1.19,-1.75
870,7.6,-2.48,-2.65
880,7.05,-3.17,-3.06
890,7.92,-2.22,-1.57
900,11.05,-6.94,-0.38
910,11.06,-11.14,2.65
920,12.4,-15.73,6.46
930,10.59,-15.69,6.12
940,9.01,-10.44,5.94
950,9.81,-7.92,9.28
960,9.33,-7.69,11.53
970,8.11,-6.82,12.11
980,8.49,-6.83,12.85
990,9.2,-7.97,14.03
1000,8.66,-8.1,13.28
