timestamp,x,y,z
0,3.17,0.44,4.6
10,3.56,-0.0,3.51
20,4.18,-0.6,2.97
30,4.48,-1.68,3.17
40,4.78,-2.37,3.46
50,4.98,-4.15,3.64
60,5.32,-7.13,4.13
70,5.81,-10.41,4.29
80,6.11,-13.37,4.5
90,6.45,-15.75,5.4
100,7.28,-16.86,6.72
110,8.28,-15.97,7.94
120,9.44,-13.77,9.41
130,10.11,-10.36,10.52
140,10.47,-8.11,11.61
150,10.74,-7.03,12.53
160,10.62,-6.84,14.6
170,9.97,-6.37,17.85
180,9.22,-5.14,20.57
190,8.38,-3.79,22.06
200,7.61,-1.96,22.36
210,7.02,0.16,21.69
220,6.25,2.11,20.9
230,5.72,2.37,19.77
240,5.77,1.01,17.99
250,6.24,-0.24,15.95
260,6.73,-0.4,14.04
270,7.04,0.51,12.59
280,6.78,2.97,11.83
290,6.53,5.69,12.28
300,5.65,8.59,13.27
310,5.43,10.17,14.17
320,5.01,11.47,15.27
330,5.24,10.54,15.46
340,6.12,8.85,14.17
350,6.73,7.64,11.57
360,7.01,7.39,8.97
370,7.38,6.76,6.03
380,7.09,5.66,3.87
390,6.73,4.33,3.75
400,6.34,3.1,4.46
410,5.73,2.43,4.25
420,5.34,1.64,3.53
430,5.19,0.38,3.03
440,5.05,-1.0,2.45
450,4.95,-2.3,1.58
460,4.7,-3.06,0.75
470,4.77,-3.28,0.38
480,4.67,-2.93,0.97
490,4.54,-2.51,2.89
500,4.7,-2.61,4.77
510,4.85,-4.24,5.6
520,5.2,-6.46,6.42
530,5.18,-8.82,7.35
540,5.54,-10.82,8.08
550,5.85,-12.3,7.55
560,6.45,-12.28,6.66
570,7.32,-10.76,7.23
580,8.32,-9.1,9.32
590,8.73,-7.12,12.12
600,8.58,-4.93,15.99
610,8.02,-2.56,18.91
620,7.13,-1.67,20.47
630,6.24,-2.87,20.98
640,5.6,-5.75,20.91
650,5.29,-9.16,21.14
660,5.09,-10.71,21.01
670,5.49,-9.99,20.03
680,5.87,-7.84,18.41
690,6.45,-4.98,16.37
700,6.65,-2.26,14.03
710,6.23,-0.27,12.22
720,5.57,0.52,12.04
730,4.92,1.16,12.81
740,4.29,2.42,13.68
750,3.76,3.08,13.99
760,3.61,3.62,14.34
770,3.59,5.09,13.83
780,3.75,6.67,12.79
790,3.87,8.02,11.87
800,4.09,8.9,10.81
810,4.25,9.49,9.61
820,4.16,9.48,9.13
830,4.1,9.21,8.76
840,4.04,8.66,9.18
850,3.77,8.32,9.45
860,3.76,7.77,9.31
870,3.84,6.98,9.24
880,4.2,5.77,9.26
890,4.75,3.93,8.28
900,5.1,2.34,6.81
910,5.45,0.99,5.27
920,5.65,-0.08,3.43
930,5.73,-0.97,1.68
940,5.85,-1.5,0.64
950,5.92,-1.71,1.13
960,5.92,-2.06,2.91
970,5.83,-2.48,4.88
980,5.51,-3.82,6.64
990,5.41,-6.3,7.33
1000,5.37,-9.27,6.7
