timestamp,x,y,z
0,4.94,2.64,4.87
10,5.16,-0.4,5.32
20,5.53,-3.87,4.67
30,5.82,-7.23,3.94
40,6.24,-10.57,4.55
50,6.74,-12.9,6.29
60,6.98,-11.91,8.37
70,7.86,-9.42,9.39
80,8.95,-6.51,9.01
90,9.86,-5.62,9.55
100,9.99,-3.75,11.42
110,9.85,-2.2,14.02
120,9.09,-0.62,16.32
130,8.46,-0.64,18.5
140,7.67,-0.96,21.42
150,6.67,-0.65,24.4
160,6.38,0.34,25.25
170,6.23,1.48,23.4
180,6.23,1.39,19.98
190,6.63,0.2,16.63
200,7.22,-1.42,14.47
210,8.04,-1.34,13.73
220,8.55,0.01,14.31
230,8.73,3.49,14.46
240,8.31,8.28,14.7
250,7.38,12.07,15.87
260,7.2,14.48,15.93
270,7.18,14.76,14.94
280,7.27,13.84,13.14
290,7.37,11.25,10.77
300,7.4,7.77,8.71
310,7.48,5.2,6.66
320,6.97,4.18,4.41
330,6.15,4.57,2.32
340,5.46,4.75,0.23
350,4.91,4.44,-1.92
360,4.2,4.09,-3.03
370,3.21,3.68,-1.5
380,2.78,2.96,1.74
390,2.62,2.58,5.28
400,2.2,3.48,7.3
410,3.22,3.17,5.47
420,4.32,1.57,4.15
430,5.02,-0.27,3.03
440,5.62,-2.57,2.91
450,6.08,-5.65,3.79
460,5.92,-8.82,6.05
470,5.77,-10.66,8.0
480,5.94,-10.7,9.46
490,6.48,-7.99,10.35
500,7.01,-5.26,11.12
510,7.53,-2.84,11.84
520,7.66,-1.5,12.6
530,7.84,-2.04,14.34
540,7.43,-3.14,17.39
550,6.8,-3.67,20.98
560,5.98,-3.15,23.68
570,5.56,-2.09,24.37
580,5.7,-1.31,22.77
590,6.07,-0.17,19.95
600,6.37,1.31,16.69
610,6.86,2.77,13.96
620,6.82,4.09,12.57
630,6.19,4.32,13.06
640,5.8,4.3,13.84
650,5.42,3.96,14.9
660,5.1,4.03,16.38
670,5.13,5.3,17.5
680,5.81,8.02,16.63
690,6.47,11.86,13.44
700,6.64,15.06,10.03
710,5.84,15.52,8.22
720,6.08,14.13,7.65
730,6.31,10.34,6.89
740,6.74,8.09,6.15
750,6.53,6.9,5.52
760,6.73,5.49,4.93
770,6.79,4.3,3.81
780,6.79,3.16,3.16
790,6.61,1.89,2.89
800,6.18,0.73,2.58
810,5.8,-1.0,2.49
820,5.57,-3.02,2.94
830,5.35,-5.28,3.8
840,5.16,-7.39,4.7
850,5.11,-8.7,5.57
860,4.91,-9.19,6.11
870,5.07,-9.34,6.28
880,5.1,-9.62,6.46
890,5.25,-9.3,7.23
900,5.6,-7.52,8.12
910,5.93,-5.34,8.36
920,6.43,-4.41,8.74
930,6.75,-4.12,9.01
940,7.08,-4.8,10.51
950,6.87,-5.57,13.53
960,6.46,-5.85,16.84
970,6.25,-5.04,18.85
980,6.11,-3.52,19.25
990,5.9,-2.01,19.31
1000,5.66,-0.73,19.45
