timestamp,x,y,z
0,1.89,-1.48,6.96
10,1.98,-2.65,6.87
20,2.15,-4.07,6.43
30,2.45,-5.85,6.12
40,2.81,-7.78,5.93
50,3.31,-9.29,5.48
60,3.88,-10.43,5.35
70,4.64,-11.36,5.64
80,5.47,-11.87,6.53
90,6.31,-12.04,8.6
100,7.05,-11.78,11.03
110,7.51,-11.22,13.62
120,7.92,-10.51,16.2
130,7.73,-9.54,19.3
140,7.02,-8.09,22.57
150,6.25,-6.6,24.99
160,5.83,-5.02,25.43
170,5.65,-3.92,23.97
180,5.93,-2.91,22.17
190,6.56,-1.81,19.88
200,7.06,0.76,17.66
210,7.19,4.99,16.61
220,6.63,8.92,16.86
230,5.9,11.05,17.06
240,5.05,11.82,15.93
250,5.16,10.6,14.69
260,5.17,8.65,13.12
270,5.33,7.01,11.58
280,5.34,6.22,9.72
290,5.32,5.62,7.7
300,5.13,5.15,5.46
310,4.83,4.68,3.67
320,4.44,4.61,2.39
330,4.07,4.91,1.36
340,3.78,5.01,1.25
350,3.66,4.7,2.04
360,3.76,4.12,2.96
370,3.87,3.24,3.29
380,3.98,1.93,3.55
390,4.11,-0.03,4.09
400,4.33,-2.16,4.51
410,4.19,-3.96,4.92
420,4.12,-5.49,5.59
430,3.98,-6.51,6.52
440,3.81,-7.28,7.05
450,3.89,-7.49,6.71
460,3.97,-7.42,6.32
470,4.11,-7.54,6.76
480,4.26,-8.09,7.86
490,4.66,-8.23,9.08
500,4.87,-7.99,9.63
510,5.16,-8.01,9.86
520,5.05,-8.04,10.71
530,4.97,-9.21,11.71
540,5.03,-10.75,12.59
550,5.06,-11.47,13.15
560,5.23,-10.5,14.45
570,5.08,-8.86,15.25
580,5.02,-7.62,15.38
590,5.0,-6.0,15.28
600,5.04,-4.18,15.22
610,4.77,-2.3,15.27
620,4.51,-1.0,15.47
630,4.22,-0.58,15.4
640,4.1,-0.66,15.44
650,3.98,-0.87,15.53
660,4.08,-0.57,15.41
670,4.26,-0.14,15.31
680,4.4,1.13,15.32
690,4.55,3.49,15.11
700,4.58,6.06,14.67
710,4.44,8.17,14.43
720,4.13,9.15,14.49
730,4.16,8.67,13.9
740,4.29,7.74,12.81
750,4.55,6.62,11.36
760,4.69,5.19,9.72
770,4.8,4.11,8.36
780,4.72,3.64,7.28
790,4.72,3.22,5.86
800,4.92,2.66,3.96
810,4.91,2.44,2.35
820,4.64,3.0,1.85
830,4.36,3.25,2.08
840,4.3,2.45,2.25
850,4.23,1.2,2.93
860,4.28,-0.01,4.41
870,4.12,-0.88,5.65
880,4.05,-2.34,6.18
890,3.96,-3.55,6.29
900,3.83,-4.18,6.2
910,3.77,-4.59,6.35
920,3.62,-5.08,6.64
930,3.58,-5.82,6.05
940,3.76,-6.78,5.13
950,4.08,-7.91,4.14
960,4.7,-8.33,4.02
970,5.38,-7.8,5.11
980,5.82,-7.4,7.25
990,6.29,-5.9,9.69
1000,6.17,-5.71,11.81
