timestamp,x,y,z
0,3.06,2.27,15.37
10,3.2,3.63,16.05
20,2.96,5.03,17.05
30,3.12,5.96,18.28
40,4.59,6.24,18.35
50,4.93,6.39,15.58
60,4.53,7.14,12.26
70,4.28,6.9,9.52
80,3.64,5.9,7.84
90,3.43,5.53,6.93
100,3.15,5.2,5.81
110,2.71,4.71,4.96
120,2.24,4.68,4.63
130,2.06,5.01,4.88
140,1.88,4.58,5.05
150,1.75,3.77,5.02
160,1.73,2.98,4.76
170,1.61,1.86,4.51
180,1.7,0.48,4.11
190,1.96,-0.55,3.09
200,1.85,-1.65,1.94
210,1.92,-3.55,2.27
220,2.53,-6.07,3.86
230,2.92,-7.97,6.06
240,3.44,-8.15,8.21
250,3.56,-7.2,9.07
260,4.05,-5.93,9.02
270,4.77,-5.79,8.0
280,4.66,-6.3,7.98
290,4.31,-7.02,9.51
300,4.81,-8.21,12.29
310,5.44,-7.89,16.17
320,6.19,-6.87,18.39
330,5.74,-5.53,18.32
340,5.48,-5.02,16.72
350,4.71,-4.72,14.14
360,4.07,-4.64,11.73
370,3.46,-4.93,10.13
380,3.61,-4.61,9.4
390,3.87,-3.39,9.68
400,4.05,-2.47,10.68
410,4.34,-1.52,11.74
420,4.67,-0.52,12.45
430,4.55,0.63,13.15
440,4.3,1.62,13.73
450,4.33,1.85,13.99
460,4.47,1.45,14.23
470,4.43,1.36,14.54
480,4.2,1.94,15.28
490,4.11,2.82,15.65
500,4.39,3.79,14.52
510,4.72,4.11,12.43
520,5.25,4.63,10.92
530,5.32,5.14,9.89
540,5.17,4.86,10.24
550,5.09,4.59,11.62
560,5.01,4.68,12.78
570,4.76,5.31,12.7
580,4.78,5.67,10.91
590,5.11,5.75,8.06
600,5.04,5.35,5.28
610,4.24,4.57,3.7
620,3.31,3.74,3.63
630,2.88,3.09,4.74
640,2.78,2.76,6.22
650,2.6,2.49,7.45
660,2.49,2.47,7.98
670,2.53,2.77,7.68
680,2.54,2.66,6.64
690,2.26,1.92,5.72
700,1.62,1.0,5.51
710,1.26,0.14,5.77
720,1.01,-0.72,6.14
730,0.66,-1.52,6.51
740,0.79,-2.69,6.57
750,1.08,-3.47,6.76
760,1.17,-3.73,7.24
770,1.32,-3.71,7.87
780,1.74,-3.67,8.45
790,1.82,-3.72,8.43
800,1.68,-3.46,8.19
810,1.74,-3.65,7.87
820,2.15,-4.56,8.06
830,3.04,-5.26,10.39
840,3.51,-5.0,12.96
850,3.49,-4.19,14.5
860,3.37,-3.27,15.22
870,3.72,-3.08,14.87
880,3.55,-3.21,13.12
890,3.29,-3.33,10.87
900,2.96,-3.1,9.96
910,2.99,-2.56,9.89
920,3.23,-1.88,10.76
930,3.49,-1.48,12.26
940,3.73,-1.28,14.2
950,3.9,-0.83,14.98
960,3.74,-0.55,14.76
970,3.37,-0.19,14.35
980,2.89,0.36,13.95
990,2.95,0.8,13.36
1000,3.36,1.54,12.65
