timestamp,x,y,z
0,2.81,-1.87,5.4
10,2.62,-2.61,6.4
20,2.64,-4.05,6.85
30,2.63,-5.02,6.9
40,2.83,-5.6,6.97
50,2.88,-6.23,7.03
60,2.92,-6.61,7.32
70,3.16,-6.68,7.58
80,3.21,-6.45,7.47
90,3.56,-6.16,7.11
100,3.84,-6.0,7.12
110,4.21,-5.44,7.9
120,4.5,-4.65,10.13
130,4.57,-2.94,12.3
140,4.59,-2.07,13.24
150,4.69,-2.61,13.43
160,4.57,-3.37,13.62
170,4.56,-3.67,13.63
180,4.49,-3.73,13.31
190,4.48,-3.81,13.23
200,4.54,-4.4,13.49
210,4.77,-4.65,13.92
220,4.81,-4.47,14.08
230,4.84,-3.67,14.71
240,4.83,-2.61,14.87
250,4.9,-1.99,14.96
260,4.95,-1.45,14.71
270,5.24,-0.59,14.73
280,5.15,0.9,14.74
290,5.02,1.94,14.69
300,5.0,2.9,14.82
310,4.84,3.21,14.82
320,4.75,3.11,14.82
330,4.68,3.03,14.56
340,4.71,2.73,14.81
350,4.61,2.96,15.42
360,4.54,3.29,15.86
370,4.85,3.59,15.5
380,5.06,3.67,13.91
390,4.98,4.02,12.0
400,4.82,4.97,10.71
410,4.53,5.84,9.77
420,4.19,6.25,9.54
430,3.74,6.52,9.38
440,3.58,6.02,9.0
450,3.36,5.45,8.67
460,3.24,4.99,8.01
470,3.2,4.41,6.98
480,3.02,3.84,5.71
490,2.81,3.03,4.82
500,2.62,2.56,4.33
510,2.32,2.56,4.05
520,2.33,2.4,4.09
530,2.31,2.41,3.7
540,2.3,2.21,3.95
550,2.46,1.86,4.83
560,2.66,0.92,5.36
570,2.71,-0.21,5.62
580,2.6,-2.36,6.41
590,2.38,-4.31,7.07
600,2.38,-5.53,7.43
610,2.27,-5.65,6.82
620,2.27,-5.43,6.27
630,2.41,-5.1,6.31
640,2.67,-4.53,6.42
650,3.02,-3.97,6.29
660,3.56,-3.88,5.83
670,4.18,-3.56,6.08
680,4.52,-3.33,7.15
690,4.83,-3.87,8.57
700,5.05,-4.57,10.38
710,5.36,-4.88,11.52
720,5.6,-5.36,12.87
730,5.49,-5.0,15.03
740,5.15,-3.96,16.27
750,4.95,-3.4,16.41
760,4.84,-3.36,16.02
770,4.85,-3.39,15.35
780,4.92,-3.1,14.56
790,4.97,-2.64,13.82
800,4.95,-2.64,13.53
810,4.89,-3.06,14.04
820,4.88,-2.94,14.58
830,5.16,-2.53,14.84
840,5.26,-1.54,14.63
850,5.51,-1.24,14.24
860,5.71,-0.29,13.85
870,5.85,0.86,13.55
880,5.85,2.45,13.54
890,5.62,4.17,13.6
900,5.29,5.37,14.27
910,4.86,6.84,15.38
920,4.4,7.37,16.12
930,4.33,7.33,15.98
940,4.56,6.93,15.36
950,4.73,5.86,14.71
960,4.95,5.2,13.58
970,5.11,4.64,12.41
980,5.15,4.18,11.38
990,5.14,4.29,10.47
1000,5.11,4.26,9.39
