timestamp,x,y,z
0,5.33,3.52,6.99
10,5.07,3.33,5.91
20,4.83,2.74,4.7
30,4.41,2.5,3.65
40,4.01,2.05,3.03
50,3.76,1.57,2.87
60,3.51,1.85,2.87
70,3.38,2.2,2.8
80,3.51,2.07,2.96
90,3.76,1.33,3.6
100,4.07,0.37,4.23
110,4.36,-0.78,4.27
120,4.62,-2.42,4.15
130,4.78,-4.13,4.07
140,5.13,-5.93,4.41
150,5.65,-7.02,3.63
160,6.31,-7.65,4.44
170,6.86,-7.59,6.05
180,7.31,-6.59,8.04
190,7.72,-5.14,9.45
200,8.13,-3.87,10.74
210,8.19,-3.27,12.83
220,7.87,-3.11,14.83
230,7.39,-3.65,16.79
240,7.02,-3.63,18.45
250,6.8,-3.08,18.78
260,6.82,-2.46,18.38
270,7.05,-2.15,17.57
280,7.33,-2.24,16.27
290,7.69,-1.57,15.11
300,7.81,0.27,13.74
310,7.73,1.94,12.99
320,7.33,3.17,13.24
330,6.89,4.35,13.61
340,6.32,5.32,14.06
350,5.79,5.71,14.62
360,5.41,5.91,15.16
370,5.29,5.87,15.52
380,5.27,5.82,15.41
390,5.69,5.77,14.37
400,5.96,5.19,12.5
410,6.23,4.41,10.48
420,6.19,3.62,8.56
430,5.93,3.11,6.97
440,5.36,2.97,6.25
450,4.94,2.78,6.49
460,4.66,2.5,6.64
470,4.23,2.53,6.54
480,4.0,2.66,6.25
490,4.02,2.57,5.64
500,4.17,1.99,4.8
510,4.04,1.15,3.9
520,3.97,-0.07,3.57
530,4.07,-1.51,3.4
540,3.9,-3.31,3.98
550,3.18,-3.25,5.2
560,3.43,-4.62,5.45
570,3.53,-6.19,5.58
580,3.83,-7.06,6.21
590,4.06,-7.04,5.91
600,4.59,-5.54,5.08
610,5.02,-4.1,5.02
620,5.54,-3.0,5.99
630,5.7,-2.15,7.07
640,5.91,-2.4,8.36
650,5.85,-2.97,9.56
660,5.96,-3.66,10.36
670,5.9,-4.28,10.95
680,5.88,-4.71,11.86
690,5.85,-4.57,12.56
700,5.68,-4.28,13.28
710,5.62,-3.86,13.81
720,5.64,-3.32,13.91
730,5.63,-2.75,13.9
740,5.52,-2.65,14.21
750,5.37,-2.38,14.79
760,5.29,-1.88,15.21
770,5.13,-0.99,15.34
780,5.22,0.11,15.08
790,5.46,1.57,14.47
800,5.52,2.64,13.86
810,5.54,3.6,13.54
820,5.51,3.98,13.74
830,5.4,4.06,14.62
840,5.37,3.64,15.19
850,5.57,3.31,15.24
860,5.75,3.37,15.11
870,5.92,3.83,14.31
880,6.01,4.28,12.96
890,6.17,4.24,11.77
900,6.17,4.16,10.12
910,5.71,4.18,8.57
920,5.2,4.04,7.72
930,4.74,4.29,7.31
940,4.35,4.44,7.2
950,4.1,4.14,7.34
960,3.91,3.72,7.26
970,3.78,2.99,6.7
980,3.7,1.92,6.22
990,3.6,0.93,5.56
1000,3.54,0.35,4.68
