timestamp,x,y,z
0,-7.51,5.88,12.61
10,-6.2,6.59,13.13
20,-4.58,6.87,13.37
30,-2.79,7.19,13.24
40,-1.31,7.81,12.86
50,0.07,8.66,12.34
60,1.7,9.73,11.83
70,3.86,10.97,11.55
80,7.02,11.99,11.88
90,10.63,12.3,12.68
100,14.49,11.75,13.38
110,18.2,10.39,14.03
120,21.14,8.65,14.1
130,23.68,7.12,13.52
140,25.34,5.74,11.71
150,26.4,4.73,9.77
160,26.16,4.17,7.71
170,24.94,2.76,5.73
180,23.17,1.33,6.49
190,23.2,0.68,3.86
200,22.23,0.02,4.15
210,21.52,0.63,6.43
220,20.85,1.46,9.37
230,20.23,2.12,12.11
240,19.54,2.32,14.14
250,18.67,2.26,15.07
260,17.62,2.46,15.08
270,16.26,2.55,14.42
280,14.57,2.95,13.68
290,12.52,3.33,13.02
300,10.29,3.94,12.56
310,8.3,5.01,12.68
320,6.67,6.6,13.03
330,5.05,7.71,13.52
340,3.35,8.15,14.36
350,1.22,7.81,14.46
360,-1.22,6.45,13.14
370,-2.86,7.3,14.12
380,-5.76,8.4,15.31
390,-8.69,8.85,16.49
400,-11.6,8.89,17.85
410,-14.78,8.35,19.1
420,-17.27,8.12,19.28
430,-19.01,8.35,18.72
440,-20.08,8.6,17.91
450,-20.08,8.46,17.55
460,-18.8,7.79,17.45
470,-16.28,6.1,17.23
480,-13.75,4.09,16.55
490,-12.16,2.8,15.07
500,-11.6,2.78,12.85
510,-11.8,3.67,10.07
520,-12.23,4.56,7.15
530,-12.41,5.1,5.0
540,-12.3,4.99,3.54
550,-12.04,5.43,2.67
560,-11.85,5.75,2.44
570,-11.93,5.76,2.34
580,-11.43,6.71,2.86
590,-10.22,7.52,4.07
600,-8.2,8.33,6.23
610,-5.64,8.67,9.02
620,-2.87,8.6,11.62
630,0.6,8.68,13.95
640,4.31,8.12,15.91
650,7.77,6.94,17.55
660,10.82,5.68,19.13
670,13.56,4.45,20.63
680,15.48,3.04,21.64
690,16.18,1.99,21.32
700,15.66,1.41,19.49
710,14.55,1.26,17.12
720,13.58,0.95,15.16
730,13.3,0.09,14.03
740,13.57,-1.3,13.58
750,13.92,-2.4,13.56
760,13.86,-2.91,13.47
770,13.14,-3.08,13.06
780,11.99,-2.96,12.31
790,10.72,-2.73,11.27
800,9.56,-2.59,10.19
810,8.51,-2.68,9.24
820,7.62,-2.74,8.52
830,6.85,-2.78,8.06
840,6.07,-2.71,7.91
850,5.23,-2.66,7.98
860,4.38,-2.5,8.2
870,3.57,-2.39,8.48
880,2.88,-2.2,8.88
890,2.28,-1.96,9.25
900,1.8,-1.73,9.56
910,1.49,-1.55,9.82
920,1.37,-1.55,10.19
930,1.38,-1.85,10.65
940,1.29,-2.41,11.01
950,1.09,-2.73,11.26
960,0.87,-2.84,11.36
970,0.62,-2.88,11.29
980,0.24,-2.87,11.16
990,0.02,-2.75,11.04
1000,-0.11,-2.68,11.03
