timestamp,x,y,z
0,0.02,-2.91,8.66
10,-0.04,-3.05,8.68
20,-0.16,-3.16,8.63
30,-0.32,-3.15,8.58
40,-0.48,-3.0,8.6
50,-0.61,-2.9,8.69
60,-0.73,-2.88,8.82
70,-0.81,-2.93,8.95
80,-0.91,-3.06,9.08
90,-1.11,-3.14,9.12
100,-1.4,-3.11,9.13
110,-1.84,-3.0,9.08
120,-2.32,-2.94,9.17
130,-2.95,-2.95,9.27
140,-3.78,-2.96,9.33
150,-4.83,-2.61,9.37
160,-5.81,-1.73,9.27
170,-6.96,-0.79,9.09
180,-7.82,0.47,8.94
190,-8.6,1.43,8.83
200,-9.28,2.29,8.91
210,-9.65,2.95,9.21
220,-9.8,3.5,9.85
230,-9.8,4.05,10.76
240,-9.41,4.96,11.91
250,-8.39,6.42,13.26
260,-6.72,8.28,14.66
270,-4.51,9.48,15.55
280,-2.1,9.95,15.74
290,0.4,10.05,15.2
300,3.14,10.52,14.32
310,6.72,11.55,13.31
320,10.83,12.93,12.31
330,14.99,13.87,11.28
340,19.07,13.88,9.96
350,23.05,13.06,8.01
360,26.91,12.11,5.78
370,30.26,11.24,3.34
380,32.32,10.72,1.88
390,33.37,9.5,1.16
400,33.87,7.81,1.12
410,33.98,5.64,1.63
420,33.61,3.0,1.91
430,31.95,3.06,2.28
440,29.07,4.7,2.35
450,25.88,6.73,2.11
460,23.44,8.95,2.9
470,21.83,10.32,4.37
480,20.9,10.98,6.46
490,20.05,10.8,8.61
500,18.94,10.69,9.94
510,17.37,10.52,10.64
520,15.2,10.69,10.86
530,12.34,11.12,10.62
540,9.38,12.2,10.24
550,6.25,13.18,9.95
560,2.92,13.31,10.49
570,-0.74,11.55,11.37
580,-5.15,9.97,12.42
590,-10.07,10.46,13.03
600,-15.12,13.86,13.73
610,-18.24,18.33,13.95
620,-19.29,22.03,16.16
630,-18.63,21.77,20.75
640,-17.01,17.32,25.7
650,-15.38,13.3,29.54
660,-13.66,12.42,31.63
670,-12.59,12.9,32.18
680,-11.65,13.63,31.59
690,-9.05,12.75,27.7
700,-4.02,10.03,17.4
710,-2.16,7.86,7.89
720,-0.53,9.46,9.55
730,-3.6,10.64,15.09
740,-3.06,10.46,14.7
750,-1.78,10.92,13.05
760,-0.57,11.3,11.22
770,0.85,11.42,10.16
780,2.56,10.86,9.62
790,4.17,10.13,8.97
800,5.58,9.43,8.0
810,6.69,8.8,7.16
820,8.16,8.19,6.34
830,9.61,7.88,6.01
840,11.09,7.69,5.54
850,12.81,7.74,5.46
860,14.67,7.49,5.58
870,16.49,6.74,6.0
880,18.0,5.54,6.48
890,18.8,4.31,6.95
900,18.91,3.54,7.13
910,18.59,3.16,6.73
920,18.06,3.09,6.26
930,17.64,2.99,6.0
940,17.48,2.65,6.01
950,17.22,1.71,6.31
960,16.74,0.99,6.84
970,15.88,0.65,7.11
980,14.61,0.47,6.93
990,13.17,0.45,6.45
1000,11.93,0.57,5.86
